iteration=0
('C', 0, 0, 'D', 0):NONE=0
('S', 1, 0, 'R', 25):GATHER=-6.25
('S', 1, 0, 'R', 50):GATHER=-6.25
('S', 1, 0, 'R', 75):GATHER=-6.25
('S', 1, 0, 'R', 100):GATHER=-6.25
('S', 1, 1, 'D', 0):NONE=0
('S', 1, 1, 'D', 25):UP=-0.95
('S', 1, 1, 'D', 50):UP=-5.956
('S', 1, 1, 'D', 75):GATHER=-6.25
('S', 1, 1, 'D', 100):GATHER=-6.25
('S', 1, 1, 'R', 0):NONE=0
('S', 1, 1, 'R', 25):UP=-3.5
('S', 1, 1, 'R', 50):GATHER=-6.25
('S', 1, 1, 'R', 75):GATHER=-6.25
('S', 1, 1, 'R', 100):GATHER=-6.25
('S', 1, 2, 'D', 0):NONE=0
('S', 1, 2, 'D', 25):UP=-0.95
('S', 1, 2, 'D', 50):UP=-5.956
('S', 1, 2, 'D', 75):GATHER=-6.25
('S', 1, 2, 'D', 100):GATHER=-6.25
('S', 1, 2, 'R', 0):NONE=0
('S', 1, 2, 'R', 25):UP=-3.5
('S', 1, 2, 'R', 50):GATHER=-6.25
('S', 1, 2, 'R', 75):GATHER=-6.25
('S', 1, 2, 'R', 100):GATHER=-6.25
('S', 1, 3, 'D', 0):NONE=0
('S', 1, 3, 'D', 25):UP=-0.95
('S', 1, 3, 'D', 50):UP=-5.956
('S', 1, 3, 'D', 75):GATHER=-6.25
('S', 1, 3, 'D', 100):GATHER=-6.25
('S', 1, 3, 'R', 0):NONE=0
('S', 1, 3, 'R', 25):UP=-3.5
('S', 1, 3, 'R', 50):GATHER=-6.25
('S', 1, 3, 'R', 75):GATHER=-6.25
('S', 1, 3, 'R', 100):GATHER=-6.25
('S', 2, 0, 'D', 0):NONE=0
('S', 2, 0, 'D', 25):GATHER=-6.25
('S', 2, 0, 'D', 50):UP=-5.956
('S', 2, 0, 'D', 75):GATHER=-6.25
('S', 2, 0, 'D', 100):GATHER=-6.25
('S', 2, 0, 'R', 0):NONE=0
('S', 2, 0, 'R', 25):GATHER=-6.25
('S', 2, 0, 'R', 50):GATHER=-6.25
('S', 2, 0, 'R', 75):GATHER=-6.25
('S', 2, 0, 'R', 100):GATHER=-6.25
('S', 2, 1, 'D', 0):NONE=0
('S', 2, 1, 'D', 25):UP=-0.95
('S', 2, 1, 'D', 50):UP=-5.956
('S', 2, 1, 'D', 75):GATHER=-6.25
('S', 2, 1, 'D', 100):GATHER=-6.25
('S', 2, 1, 'R', 0):NONE=0
('S', 2, 1, 'R', 25):UP=-3.5
('S', 2, 1, 'R', 50):GATHER=-6.25
('S', 2, 1, 'R', 75):GATHER=-6.25
('S', 2, 1, 'R', 100):GATHER=-6.25
('S', 2, 2, 'D', 0):NONE=0
('S', 2, 2, 'D', 25):UP=-0.95
('S', 2, 2, 'D', 50):UP=-5.956
('S', 2, 2, 'D', 75):GATHER=-6.25
('S', 2, 2, 'D', 100):GATHER=-6.25
('S', 2, 2, 'R', 0):NONE=0
('S', 2, 2, 'R', 25):UP=-3.5
('S', 2, 2, 'R', 50):GATHER=-6.25
('S', 2, 2, 'R', 75):GATHER=-6.25
('S', 2, 2, 'R', 100):GATHER=-6.25
('S', 2, 3, 'D', 0):NONE=0
('S', 2, 3, 'D', 25):UP=-0.95
('S', 2, 3, 'D', 50):UP=-5.956
('S', 2, 3, 'D', 75):GATHER=-6.25
('S', 2, 3, 'D', 100):GATHER=-6.25
('S', 2, 3, 'R', 0):NONE=0
('S', 2, 3, 'R', 25):UP=-3.5
('S', 2, 3, 'R', 50):GATHER=-6.25
('S', 2, 3, 'R', 75):GATHER=-6.25
('S', 2, 3, 'R', 100):GATHER=-6.25
iteration=2
('C', 0, 0, 'D', 0):NONE=0
('C', 0, 0, 'D', 25):DOWN=-6.724
('C', 0, 0, 'D', 50):HIT=-1.337
('C', 0, 0, 'D', 75):DOWN=-6.761
('C', 0, 0, 'D', 100):DOWN=-6.747
('C', 0, 0, 'R', 0):NONE=0
('C', 0, 0, 'R', 25):DOWN=-26.271
('C', 0, 0, 'R', 50):HIT=-26.186
('C', 0, 0, 'R', 75):DOWN=-27.003
('C', 0, 0, 'R', 100):DOWN=-27.001
('C', 0, 1, 'D', 0):NONE=0
('C', 0, 1, 'D', 25):SHOOT=18.71
('C', 0, 1, 'D', 50):HIT=-1.337
('C', 0, 1, 'D', 75):DOWN=-6.696
('C', 0, 1, 'D', 100):DOWN=-6.747
('C', 0, 1, 'R', 0):NONE=0
('C', 0, 1, 'R', 25):SHOOT=-14.252
('C', 0, 1, 'R', 50):HIT=-26.186
('C', 0, 1, 'R', 75):DOWN=-26.993
('C', 0, 1, 'R', 100):DOWN=-27.001
('C', 0, 2, 'D', 0):NONE=0
('C', 0, 2, 'D', 25):SHOOT=21.536
('C', 0, 2, 'D', 50):HIT=-1.337
('C', 0, 2, 'D', 75):DOWN=-6.696
('C', 0, 2, 'D', 100):DOWN=-6.747
('C', 0, 2, 'R', 0):NONE=0
('C', 0, 2, 'R', 25):SHOOT=-13.505
('C', 0, 2, 'R', 50):HIT=-26.186
('C', 0, 2, 'R', 75):DOWN=-26.993
('C', 0, 2, 'R', 100):DOWN=-27.001
('C', 0, 3, 'D', 0):NONE=0
('C', 0, 3, 'D', 25):SHOOT=21.837
('C', 0, 3, 'D', 50):HIT=-1.337
('C', 0, 3, 'D', 75):DOWN=-6.696
('C', 0, 3, 'D', 100):DOWN=-6.747
('C', 0, 3, 'R', 0):NONE=0
('C', 0, 3, 'R', 25):SHOOT=-13.457
('C', 0, 3, 'R', 50):HIT=-26.186
('C', 0, 3, 'R', 75):DOWN=-26.993
('C', 0, 3, 'R', 100):DOWN=-27.001
('C', 1, 0, 'D', 0):NONE=0
('C', 1, 0, 'D', 25):UP=-6.724
('C', 1, 0, 'D', 50):HIT=-1.337
('C', 1, 0, 'D', 75):UP=-6.761
('C', 1, 0, 'D', 100):UP=-6.747
('C', 1, 0, 'R', 0):NONE=0
('C', 1, 0, 'R', 25):UP=-26.271
('C', 1, 0, 'R', 50):HIT=-26.186
('C', 1, 0, 'R', 75):UP=-27.003
('C', 1, 0, 'R', 100):UP=-27.001
('C', 1, 1, 'D', 0):NONE=0
('C', 1, 1, 'D', 25):SHOOT=18.71
('C', 1, 1, 'D', 50):HIT=-1.337
('C', 1, 1, 'D', 75):UP=-6.696
('C', 1, 1, 'D', 100):UP=-6.747
('C', 1, 1, 'R', 0):NONE=0
('C', 1, 1, 'R', 25):SHOOT=-14.252
('C', 1, 1, 'R', 50):HIT=-26.186
('C', 1, 1, 'R', 75):UP=-26.993
('C', 1, 1, 'R', 100):UP=-27.001
('C', 1, 2, 'D', 0):NONE=0
('C', 1, 2, 'D', 25):SHOOT=21.536
('C', 1, 2, 'D', 50):HIT=-1.337
('C', 1, 2, 'D', 75):UP=-6.696
('C', 1, 2, 'D', 100):UP=-6.747
('C', 1, 2, 'R', 0):NONE=0
('C', 1, 2, 'R', 25):SHOOT=-13.505
('C', 1, 2, 'R', 50):HIT=-26.186
('C', 1, 2, 'R', 75):UP=-26.993
('C', 1, 2, 'R', 100):UP=-27.001
('C', 1, 3, 'D', 0):NONE=0
('C', 1, 3, 'D', 25):SHOOT=21.837
('C', 1, 3, 'D', 50):HIT=-1.337
('C', 1, 3, 'D', 75):UP=-6.696
('C', 1, 3, 'D', 100):UP=-6.747
('C', 1, 3, 'R', 0):NONE=0
('C', 1, 3, 'R', 25):SHOOT=-13.457
('C', 1, 3, 'R', 50):HIT=-26.186
('C', 1, 3, 'R', 75):UP=-26.993
('C', 1, 3, 'R', 100):UP=-27.001
('C', 2, 0, 'D', 0):NONE=0
('C', 2, 0, 'D', 25):UP=-6.724
('C', 2, 0, 'D', 50):HIT=-1.337
('C', 2, 0, 'D', 75):UP=-6.761
('C', 2, 0, 'D', 100):UP=-6.747
('C', 2, 0, 'R', 0):NONE=0
('C', 2, 0, 'R', 25):UP=-26.271
('C', 2, 0, 'R', 50):HIT=-26.186
('C', 2, 0, 'R', 75):UP=-27.003
('C', 2, 0, 'R', 100):UP=-27.001
('C', 2, 1, 'D', 0):NONE=0
('C', 2, 1, 'D', 25):SHOOT=18.71
('C', 2, 1, 'D', 50):HIT=-1.337
('C', 2, 1, 'D', 75):UP=-6.696
('C', 2, 1, 'D', 100):UP=-6.747
('C', 2, 1, 'R', 0):NONE=0
('C', 2, 1, 'R', 25):SHOOT=-14.252
('C', 2, 1, 'R', 50):HIT=-26.186
('C', 2, 1, 'R', 75):UP=-26.993
('C', 2, 1, 'R', 100):UP=-27.001
('C', 2, 2, 'D', 0):NONE=0
('C', 2, 2, 'D', 25):SHOOT=21.536
('C', 2, 2, 'D', 50):HIT=-1.337
('C', 2, 2, 'D', 75):UP=-6.696
('C', 2, 2, 'D', 100):UP=-6.747
('C', 2, 2, 'R', 0):NONE=0
('C', 2, 2, 'R', 25):SHOOT=-13.505
('C', 2, 2, 'R', 50):HIT=-26.186
('C', 2, 2, 'R', 75):UP=-26.993
('C', 2, 2, 'R', 100):UP=-27.001
('C', 2, 3, 'D', 0):NONE=0
('C', 2, 3, 'D', 25):SHOOT=21.837
('C', 2, 3, 'D', 50):HIT=-1.337
('C', 2, 3, 'D', 75):UP=-6.696
('C', 2, 3, 'D', 100):UP=-6.747
('C', 2, 3, 'R', 0):NONE=0
('C', 2, 3, 'R', 25):SHOOT=-13.457
('C', 2, 3, 'R', 50):HIT=-26.186
('C', 2, 3, 'R', 75):UP=-26.993
('C', 2, 3, 'R', 100):UP=-27.001
('W', 0, 0, 'D', 0):NONE=0
('W', 0, 0, 'D', 25):STAY=-6.562
('W', 0, 0, 'D', 50):RIGHT=-6.485
('W', 0, 0, 'D', 75):STAY=-6.562
('W', 0, 0, 'D', 100):STAY=-6.562
('W', 0, 0, 'R', 0):NONE=0
('W', 0, 0, 'R', 25):STAY=-6.562
('W', 0, 0, 'R', 50):STAY=-6.547
('W', 0, 0, 'R', 75):STAY=-6.562
('W', 0, 0, 'R', 100):STAY=-6.562
('W', 0, 1, 'D', 0):NONE=0
('W', 0, 1, 'D', 25):SHOOT=6.328
('W', 0, 1, 'D', 50):RIGHT=-6.485
('W', 0, 1, 'D', 75):SHOOT=-6.556
('W', 0, 1, 'D', 100):STAY=-6.562
('W', 0, 1, 'R', 0):NONE=0
('W', 0, 1, 'R', 25):SHOOT=6.328
('W', 0, 1, 'R', 50):STAY=-6.547
('W', 0, 1, 'R', 75):SHOOT=-6.559
('W', 0, 1, 'R', 100):STAY=-6.562
('W', 0, 2, 'D', 0):NONE=0
('W', 0, 2, 'D', 25):SHOOT=8.73
('W', 0, 2, 'D', 50):SHOOT=-5.743
('W', 0, 2, 'D', 75):SHOOT=-6.556
('W', 0, 2, 'D', 100):STAY=-6.562
('W', 0, 2, 'R', 0):NONE=0
('W', 0, 2, 'R', 25):SHOOT=8.73
('W', 0, 2, 'R', 50):SHOOT=-5.75
('W', 0, 2, 'R', 75):SHOOT=-6.559
('W', 0, 2, 'R', 100):STAY=-6.562
('W', 0, 3, 'D', 0):NONE=0
('W', 0, 3, 'D', 25):SHOOT=9.17
('W', 0, 3, 'D', 50):SHOOT=-5.469
('W', 0, 3, 'D', 75):SHOOT=-6.514
('W', 0, 3, 'D', 100):STAY=-6.562
('W', 0, 3, 'R', 0):NONE=0
('W', 0, 3, 'R', 25):SHOOT=9.17
('W', 0, 3, 'R', 50):SHOOT=-5.469
('W', 0, 3, 'R', 75):SHOOT=-6.514
('W', 0, 3, 'R', 100):STAY=-6.562
('W', 1, 0, 'D', 0):NONE=0
('W', 1, 0, 'D', 25):STAY=-6.562
('W', 1, 0, 'D', 50):RIGHT=-6.485
('W', 1, 0, 'D', 75):STAY=-6.562
('W', 1, 0, 'D', 100):STAY=-6.562
('W', 1, 0, 'R', 0):NONE=0
('W', 1, 0, 'R', 25):STAY=-6.562
('W', 1, 0, 'R', 50):STAY=-6.547
('W', 1, 0, 'R', 75):STAY=-6.562
('W', 1, 0, 'R', 100):STAY=-6.562
('W', 1, 1, 'D', 0):NONE=0
('W', 1, 1, 'D', 25):SHOOT=6.328
('W', 1, 1, 'D', 50):RIGHT=-6.485
('W', 1, 1, 'D', 75):SHOOT=-6.556
('W', 1, 1, 'D', 100):STAY=-6.562
('W', 1, 1, 'R', 0):NONE=0
('W', 1, 1, 'R', 25):SHOOT=6.328
('W', 1, 1, 'R', 50):STAY=-6.547
('W', 1, 1, 'R', 75):SHOOT=-6.559
('W', 1, 1, 'R', 100):STAY=-6.562
('W', 1, 2, 'D', 0):NONE=0
('W', 1, 2, 'D', 25):SHOOT=8.73
('W', 1, 2, 'D', 50):SHOOT=-5.743
('W', 1, 2, 'D', 75):SHOOT=-6.556
('W', 1, 2, 'D', 100):STAY=-6.562
('W', 1, 2, 'R', 0):NONE=0
('W', 1, 2, 'R', 25):SHOOT=8.73
('W', 1, 2, 'R', 50):SHOOT=-5.75
('W', 1, 2, 'R', 75):SHOOT=-6.559
('W', 1, 2, 'R', 100):STAY=-6.562
('W', 1, 3, 'D', 0):NONE=0
('W', 1, 3, 'D', 25):SHOOT=9.17
('W', 1, 3, 'D', 50):SHOOT=-5.469
('W', 1, 3, 'D', 75):SHOOT=-6.514
('W', 1, 3, 'D', 100):STAY=-6.562
('W', 1, 3, 'R', 0):NONE=0
('W', 1, 3, 'R', 25):SHOOT=9.17
('W', 1, 3, 'R', 50):SHOOT=-5.469
('W', 1, 3, 'R', 75):SHOOT=-6.514
('W', 1, 3, 'R', 100):STAY=-6.562
('W', 2, 0, 'D', 0):NONE=0
('W', 2, 0, 'D', 25):STAY=-6.562
('W', 2, 0, 'D', 50):RIGHT=-6.485
('W', 2, 0, 'D', 75):STAY=-6.562
('W', 2, 0, 'D', 100):STAY=-6.562
('W', 2, 0, 'R', 0):NONE=0
('W', 2, 0, 'R', 25):STAY=-6.562
('W', 2, 0, 'R', 50):STAY=-6.547
('W', 2, 0, 'R', 75):STAY=-6.562
('W', 2, 0, 'R', 100):STAY=-6.562
('W', 2, 1, 'D', 0):NONE=0
('W', 2, 1, 'D', 25):SHOOT=6.328
('W', 2, 1, 'D', 50):RIGHT=-6.485
('W', 2, 1, 'D', 75):SHOOT=-6.556
('W', 2, 1, 'D', 100):STAY=-6.562
('W', 2, 1, 'R', 0):NONE=0
('W', 2, 1, 'R', 25):SHOOT=6.328
('W', 2, 1, 'R', 50):STAY=-6.547
('W', 2, 1, 'R', 75):SHOOT=-6.559
('W', 2, 1, 'R', 100):STAY=-6.562
('W', 2, 2, 'D', 0):NONE=0
('W', 2, 2, 'D', 25):SHOOT=8.73
('W', 2, 2, 'D', 50):SHOOT=-5.743
('W', 2, 2, 'D', 75):SHOOT=-6.556
('W', 2, 2, 'D', 100):STAY=-6.562
('W', 2, 2, 'R', 0):NONE=0
('W', 2, 2, 'R', 25):SHOOT=8.73
('W', 2, 2, 'R', 50):SHOOT=-5.75
('W', 2, 2, 'R', 75):SHOOT=-6.559
('W', 2, 2, 'R', 100):STAY=-6.562
('W', 2, 3, 'D', 0):NONE=0
('W', 2, 3, 'D', 25):SHOOT=9.17
('W', 2, 3, 'D', 50):SHOOT=-5.469
('W', 2, 3, 'D', 75):SHOOT=-6.514
('W', 2, 3, 'D', 100):STAY=-6.562
('W', 2, 3, 'R', 0):NONE=0
('W', 2, 3, 'R', 25):SHOOT=9.17
('W', 2, 3, 'R', 50):SHOOT=-5.469
('W', 2, 3, 'R', 75):SHOOT=-6.514
('W', 2, 3, 'R', 100):STAY=-6.562
('E', 0, 0, 'D', 0):NONE=0
('E', 0, 0, 'D', 25):HIT=-7.113
('E', 0, 0, 'D', 50):HIT=4.895
('E', 0, 0, 'D', 75):LEFT=-7.611
('E', 0, 0, 'D', 100):HIT=-7.259
('E', 0, 0, 'R', 0):NONE=0
('E', 0, 0, 'R', 25):LEFT=-25.75
('E', 0, 0, 'R', 50):HIT=-23.169
('E', 0, 0, 'R', 75):HIT=-29.366
('E', 0, 0, 'R', 100):HIT=-29.278
('E', 0, 1, 'D', 0):NONE=0
('E', 0, 1, 'D', 25):SHOOT=39.736
('E', 0, 1, 'D', 50):HIT=4.895
('E', 0, 1, 'D', 75):HIT=-5.394
('E', 0, 1, 'D', 100):HIT=-7.259
('E', 0, 1, 'R', 0):NONE=0
('E', 0, 1, 'R', 25):SHOOT=-2.195
('E', 0, 1, 'R', 50):HIT=-23.169
('E', 0, 1, 'R', 75):HIT=-28.723
('E', 0, 1, 'R', 100):HIT=-29.278
('E', 0, 2, 'D', 0):NONE=0
('E', 0, 2, 'D', 25):SHOOT=40.785
('E', 0, 2, 'D', 50):HIT=4.895
('E', 0, 2, 'D', 75):HIT=-5.351
('E', 0, 2, 'D', 100):HIT=-7.259
('E', 0, 2, 'R', 0):NONE=0
('E', 0, 2, 'R', 25):SHOOT=-1.902
('E', 0, 2, 'R', 50):HIT=-23.169
('E', 0, 2, 'R', 75):HIT=-28.716
('E', 0, 2, 'R', 100):HIT=-29.278
('E', 0, 3, 'D', 0):NONE=0
('E', 0, 3, 'D', 25):SHOOT=40.806
('E', 0, 3, 'D', 50):HIT=4.895
('E', 0, 3, 'D', 75):HIT=-5.351
('E', 0, 3, 'D', 100):HIT=-7.259
('E', 0, 3, 'R', 0):NONE=0
('E', 0, 3, 'R', 25):SHOOT=-1.899
('E', 0, 3, 'R', 50):HIT=-23.169
('E', 0, 3, 'R', 75):HIT=-28.716
('E', 0, 3, 'R', 100):HIT=-29.278
('E', 1, 0, 'D', 0):NONE=0
('E', 1, 0, 'D', 25):HIT=-7.113
('E', 1, 0, 'D', 50):HIT=4.895
('E', 1, 0, 'D', 75):LEFT=-7.611
('E', 1, 0, 'D', 100):HIT=-7.259
('E', 1, 0, 'R', 0):NONE=0
('E', 1, 0, 'R', 25):LEFT=-25.75
('E', 1, 0, 'R', 50):HIT=-23.169
('E', 1, 0, 'R', 75):HIT=-29.366
('E', 1, 0, 'R', 100):HIT=-29.278
('E', 1, 1, 'D', 0):NONE=0
('E', 1, 1, 'D', 25):SHOOT=39.736
('E', 1, 1, 'D', 50):HIT=4.895
('E', 1, 1, 'D', 75):HIT=-5.394
('E', 1, 1, 'D', 100):HIT=-7.259
('E', 1, 1, 'R', 0):NONE=0
('E', 1, 1, 'R', 25):SHOOT=-2.195
('E', 1, 1, 'R', 50):HIT=-23.169
('E', 1, 1, 'R', 75):HIT=-28.723
('E', 1, 1, 'R', 100):HIT=-29.278
('E', 1, 2, 'D', 0):NONE=0
('E', 1, 2, 'D', 25):SHOOT=40.785
('E', 1, 2, 'D', 50):HIT=4.895
('E', 1, 2, 'D', 75):HIT=-5.351
('E', 1, 2, 'D', 100):HIT=-7.259
('E', 1, 2, 'R', 0):NONE=0
('E', 1, 2, 'R', 25):SHOOT=-1.902
('E', 1, 2, 'R', 50):HIT=-23.169
('E', 1, 2, 'R', 75):HIT=-28.716
('E', 1, 2, 'R', 100):HIT=-29.278
('E', 1, 3, 'D', 0):NONE=0
('E', 1, 3, 'D', 25):SHOOT=40.806
('E', 1, 3, 'D', 50):HIT=4.895
('E', 1, 3, 'D', 75):HIT=-5.351
('E', 1, 3, 'D', 100):HIT=-7.259
('E', 1, 3, 'R', 0):NONE=0
('E', 1, 3, 'R', 25):SHOOT=-1.899
('E', 1, 3, 'R', 50):HIT=-23.169
('E', 1, 3, 'R', 75):HIT=-28.716
('E', 1, 3, 'R', 100):HIT=-29.278
('E', 2, 0, 'D', 0):NONE=0
('E', 2, 0, 'D', 25):HIT=-7.113
('E', 2, 0, 'D', 50):HIT=4.895
('E', 2, 0, 'D', 75):LEFT=-7.611
('E', 2, 0, 'D', 100):HIT=-7.259
('E', 2, 0, 'R', 0):NONE=0
('E', 2, 0, 'R', 25):LEFT=-25.75
('E', 2, 0, 'R', 50):HIT=-23.169
('E', 2, 0, 'R', 75):HIT=-29.366
('E', 2, 0, 'R', 100):HIT=-29.278
('E', 2, 1, 'D', 0):NONE=0
('E', 2, 1, 'D', 25):SHOOT=39.736
('E', 2, 1, 'D', 50):HIT=4.895
('E', 2, 1, 'D', 75):HIT=-5.394
('E', 2, 1, 'D', 100):HIT=-7.259
('E', 2, 1, 'R', 0):NONE=0
('E', 2, 1, 'R', 25):SHOOT=-2.195
('E', 2, 1, 'R', 50):HIT=-23.169
('E', 2, 1, 'R', 75):HIT=-28.723
('E', 2, 1, 'R', 100):HIT=-29.278
('E', 2, 2, 'D', 0):NONE=0
('E', 2, 2, 'D', 25):SHOOT=40.785
('E', 2, 2, 'D', 50):HIT=4.895
('E', 2, 2, 'D', 75):HIT=-5.351
('E', 2, 2, 'D', 100):HIT=-7.259
('E', 2, 2, 'R', 0):NONE=0
('E', 2, 2, 'R', 25):SHOOT=-1.902
('E', 2, 2, 'R', 50):HIT=-23.169
('E', 2, 2, 'R', 75):HIT=-28.716
('E', 2, 2, 'R', 100):HIT=-29.278
('E', 2, 3, 'D', 0):NONE=0
('E', 2, 3, 'D', 25):SHOOT=40.806
('E', 2, 3, 'D', 50):HIT=4.895
('E', 2, 3, 'D', 75):HIT=-5.351
('E', 2, 3, 'D', 100):HIT=-7.259
('E', 2, 3, 'R', 0):NONE=0
('E', 2, 3, 'R', 25):SHOOT=-1.899
('E', 2, 3, 'R', 50):HIT=-23.169
('E', 2, 3, 'R', 75):HIT=-28.716
('E', 2, 3, 'R', 100):HIT=-29.278
('N', 0, 0, 'D', 0):NONE=0
('N', 0, 0, 'D', 25):STAY=-6.766
('N', 0, 0, 'D', 50):DOWN=-6.282
('N', 0, 0, 'D', 75):STAY=-6.803
('N', 0, 0, 'D', 100):STAY=-6.788
('N', 0, 0, 'R', 0):NONE=0
('N', 0, 0, 'R', 25):STAY=-6.992
('N', 0, 0, 'R', 50):STAY=-6.637
('N', 0, 0, 'R', 75):STAY=-7.059
('N', 0, 0, 'R', 100):STAY=-7.048
('N', 0, 1, 'D', 0):NONE=0
('N', 0, 1, 'D', 25):DOWN=-1.212
('N', 0, 1, 'D', 50):DOWN=-6.282
('N', 0, 1, 'D', 75):STAY=-6.738
('N', 0, 1, 'D', 100):STAY=-6.788
('N', 0, 1, 'R', 0):NONE=0
('N', 0, 1, 'R', 25):DOWN=-3.784
('N', 0, 1, 'R', 50):STAY=-6.637
('N', 0, 1, 'R', 75):STAY=-7.01
('N', 0, 1, 'R', 100):STAY=-7.048
('N', 0, 2, 'D', 0):NONE=0
('N', 0, 2, 'D', 25):DOWN=-0.668
('N', 0, 2, 'D', 50):DOWN=-6.282
('N', 0, 2, 'D', 75):STAY=-6.738
('N', 0, 2, 'D', 100):STAY=-6.788
('N', 0, 2, 'R', 0):NONE=0
('N', 0, 2, 'R', 25):DOWN=-3.378
('N', 0, 2, 'R', 50):STAY=-6.637
('N', 0, 2, 'R', 75):STAY=-7.01
('N', 0, 2, 'R', 100):STAY=-7.048
('N', 0, 3, 'D', 0):NONE=0
('N', 0, 3, 'D', 25):DOWN=-0.668
('N', 0, 3, 'D', 50):DOWN=-6.282
('N', 0, 3, 'D', 75):STAY=-6.738
('N', 0, 3, 'D', 100):STAY=-6.788
('N', 0, 3, 'R', 0):NONE=0
('N', 0, 3, 'R', 25):DOWN=-3.378
('N', 0, 3, 'R', 50):STAY=-6.637
('N', 0, 3, 'R', 75):STAY=-7.01
('N', 0, 3, 'R', 100):STAY=-7.048
('N', 1, 0, 'D', 0):NONE=0
('N', 1, 0, 'D', 25):CRAFT=-5.365
('N', 1, 0, 'D', 50):DOWN=-6.282
('N', 1, 0, 'D', 75):CRAFT=-6.611
('N', 1, 0, 'D', 100):CRAFT=-6.611
('N', 1, 0, 'R', 0):NONE=0
('N', 1, 0, 'R', 25):CRAFT=-5.556
('N', 1, 0, 'R', 50):CRAFT=-6.537
('N', 1, 0, 'R', 75):CRAFT=-6.628
('N', 1, 0, 'R', 100):CRAFT=-6.628
('N', 1, 1, 'D', 0):NONE=0
('N', 1, 1, 'D', 25):DOWN=-1.212
('N', 1, 1, 'D', 50):DOWN=-6.282
('N', 1, 1, 'D', 75):CRAFT=-6.611
('N', 1, 1, 'D', 100):CRAFT=-6.611
('N', 1, 1, 'R', 0):NONE=0
('N', 1, 1, 'R', 25):DOWN=-3.784
('N', 1, 1, 'R', 50):CRAFT=-6.537
('N', 1, 1, 'R', 75):CRAFT=-6.628
('N', 1, 1, 'R', 100):CRAFT=-6.628
('N', 1, 2, 'D', 0):NONE=0
('N', 1, 2, 'D', 25):DOWN=-0.668
('N', 1, 2, 'D', 50):DOWN=-6.282
('N', 1, 2, 'D', 75):CRAFT=-6.611
('N', 1, 2, 'D', 100):CRAFT=-6.611
('N', 1, 2, 'R', 0):NONE=0
('N', 1, 2, 'R', 25):DOWN=-3.378
('N', 1, 2, 'R', 50):CRAFT=-6.537
('N', 1, 2, 'R', 75):CRAFT=-6.628
('N', 1, 2, 'R', 100):CRAFT=-6.628
('N', 1, 3, 'D', 0):NONE=0
('N', 1, 3, 'D', 25):DOWN=-0.668
('N', 1, 3, 'D', 50):DOWN=-6.282
('N', 1, 3, 'D', 75):CRAFT=-6.611
('N', 1, 3, 'D', 100):CRAFT=-6.611
('N', 1, 3, 'R', 0):NONE=0
('N', 1, 3, 'R', 25):DOWN=-3.378
('N', 1, 3, 'R', 50):CRAFT=-6.537
('N', 1, 3, 'R', 75):CRAFT=-6.628
('N', 1, 3, 'R', 100):CRAFT=-6.628
('N', 2, 0, 'D', 0):NONE=0
('N', 2, 0, 'D', 25):CRAFT=-5.365
('N', 2, 0, 'D', 50):DOWN=-6.282
('N', 2, 0, 'D', 75):CRAFT=-6.562
('N', 2, 0, 'D', 100):CRAFT=-6.562
('N', 2, 0, 'R', 0):NONE=0
('N', 2, 0, 'R', 25):CRAFT=-5.556
('N', 2, 0, 'R', 50):CRAFT=-6.526
('N', 2, 0, 'R', 75):CRAFT=-6.562
('N', 2, 0, 'R', 100):CRAFT=-6.562
('N', 2, 1, 'D', 0):NONE=0
('N', 2, 1, 'D', 25):DOWN=-1.212
('N', 2, 1, 'D', 50):DOWN=-6.282
('N', 2, 1, 'D', 75):CRAFT=-6.562
('N', 2, 1, 'D', 100):CRAFT=-6.562
('N', 2, 1, 'R', 0):NONE=0
('N', 2, 1, 'R', 25):DOWN=-3.784
('N', 2, 1, 'R', 50):CRAFT=-6.526
('N', 2, 1, 'R', 75):CRAFT=-6.562
('N', 2, 1, 'R', 100):CRAFT=-6.562
('N', 2, 2, 'D', 0):NONE=0
('N', 2, 2, 'D', 25):DOWN=-0.668
('N', 2, 2, 'D', 50):DOWN=-6.282
('N', 2, 2, 'D', 75):CRAFT=-6.562
('N', 2, 2, 'D', 100):CRAFT=-6.562
('N', 2, 2, 'R', 0):NONE=0
('N', 2, 2, 'R', 25):DOWN=-3.378
('N', 2, 2, 'R', 50):CRAFT=-6.526
('N', 2, 2, 'R', 75):CRAFT=-6.562
('N', 2, 2, 'R', 100):CRAFT=-6.562
('N', 2, 3, 'D', 0):NONE=0
('N', 2, 3, 'D', 25):DOWN=-0.668
('N', 2, 3, 'D', 50):DOWN=-6.282
('N', 2, 3, 'D', 75):CRAFT=-6.562
('N', 2, 3, 'D', 100):CRAFT=-6.562
('N', 2, 3, 'R', 0):NONE=0
('N', 2, 3, 'R', 25):DOWN=-3.378
('N', 2, 3, 'R', 50):CRAFT=-6.526
('N', 2, 3, 'R', 75):CRAFT=-6.562
('N', 2, 3, 'R', 100):CRAFT=-6.562
('S', 0, 0, 'D', 0):NONE=0
('S', 0, 0, 'D', 25):GATHER=-6.562
('S', 0, 0, 'D', 50):UP=-6.282
('S', 0, 0, 'D', 75):GATHER=-6.562
('S', 0, 0, 'D', 100):GATHER=-6.562
('S', 0, 0, 'R', 0):NONE=0
('S', 0, 0, 'R', 25):GATHER=-6.562
